video_id,start_time,end_time,filename,num_frames,phrase,target_word,target_word_boundary,word_boundaries,stress_label,lighting,speaker_pose
LFx0s3odCx8,215.09,217.17,LFx0s3odCx8_215.090000-217.170000/00000,50,opened we could set up all the equipment,set,"['set', 26, 31]","[['opened', 0, 9], ['we', 18, 20], ['could', 21, 25], ['set', 26, 31], ['up', 32, 35], ['all', 37, 40], ['the', 41, 43], ['equipment', 44, 54]]",0,medium,frontal
Zm0HP6h2ngg,281.1204,283.6404,Zm0HP6h2ngg_281.120400-283.640400/00000,65,its a beautiful natural process of sinus irrigation,process,"['process', 24, 34]","[['its', 0, 4], ['a', 5, 6], ['beautiful', 7, 16], ['natural', 17, 23], ['process', 24, 34], ['of', 35, 36], ['sinus', 37, 47], ['irrigation', 49, 63]]",0,medium,frontal
0c4Tllbqma0,127.243367,130.203367,0c4Tllbqma0_127.243367-130.203367/00000,76,that internal flow of thoughts getting in there,flow,"['flow', 19, 25]","[['that', 0, 5], ['internal', 7, 17], ['flow', 19, 25], ['of', 26, 27], ['thoughts', 31, 40], ['getting', 56, 63], ['in', 65, 68], ['there', 69, 74]]",0,bright,non-frontal
NMD3HHvEEWs,271.9906,274.1106,NMD3HHvEEWs_271.990600-274.110600/00000,56,how were going to collect the suns energy to,collect,"['collect', 23, 31]","[['how', 0, 7], ['were', 13, 16], ['going', 17, 20], ['to', 20, 21], ['collect', 23, 31], ['the', 32, 36], ['suns', 37, 43], ['energy', 44, 51], ['to', 52, 53]]",0,medium,frontal
aVo5RkudD9A,109.758,112.118,aVo5RkudD9A_109.758000-112.118000/00001,61,coursera platform thats the way its been designed,way,"['way', 37, 39]","[['coursera', 0, 9], ['platform', 10, 19], ['thats', 20, 35], ['the', 35, 37], ['way', 37, 39], ['its', 40, 43], ['been', 43, 47], ['designed', 48, 59]]",0,bright,non-frontal
Q2FEwL12zaQ,243.148722,245.708722,Q2FEwL12zaQ_243.148722-245.708722/00000,65,okay so now youre moving on past your anchor chart,moving,"['moving', 33, 38]","[['okay', 0, 16], ['so', 17, 18], ['now', 23, 27], ['youre', 27, 32], ['moving', 33, 38], ['on', 40, 42], ['past', 43, 49], ['your', 50, 53], ['anchor', 54, 60], ['chart', 61, 64]]",0,medium,frontal
d5ReJoFF_Ms,109.484,111.564,d5ReJoFF_Ms_109.484000-111.564000/00000,54,you wanted to crawl under your desk and just,crawl,"['crawl', 15, 24]","[['you', 0, 3], ['wanted', 3, 9], ['to', 10, 12], ['crawl', 15, 24], ['under', 26, 32], ['your', 32, 36], ['desk', 37, 43], ['and', 44, 46], ['just', 47, 52]]",0,medium,frontal
1lTY7w9NOYY,121.36,125.72,1lTY7w9NOYY_121.360000-125.720000/00000,110,longer passages of harmony theyre just a very clear visual,clear,"['clear', 65, 76]","[['longer', 0, 12], ['passages', 21, 32], ['of', 33, 35], ['harmony', 36, 44], ['theyre', 45, 49], ['just', 50, 54], ['a', 55, 57], ['very', 57, 63], ['clear', 65, 76], ['visual', 99, 109]]",1,medium,non-frontal
bRcJSonX33E,207.56,209.76,bRcJSonX33E_207.560000-209.760000/00000,56,im more about the feeling and the emotion,feeling,"['feeling', 32, 41]","[['im', 0, 3], ['more', 5, 12], ['about', 15, 23], ['the', 28, 30], ['feeling', 32, 41], ['and', 42, 44], ['the', 45, 47], ['emotion', 49, 55]]",0,medium,frontal
o0-2s_JngJY,219.521933,221.281933,o0-2s_JngJY_219.521933-221.281933/00000,45,i do that every single day and i,every,"['every', 13, 19]","[['i', 0, 2], ['do', 3, 5], ['that', 6, 10], ['every', 13, 19], ['single', 20, 27], ['day', 28, 36], ['and', 38, 40], ['i', 42, 44]]",0,medium,frontal
Z3Ox10wWeFU,74.0137,76.2537,Z3Ox10wWeFU_74.013700-76.253700/00001,58,sharks i have two words for you drug dog,two,"['two', 14, 18]","[['sharks', 0, 7], ['i', 8, 9], ['have', 10, 13], ['two', 14, 18], ['words', 19, 25], ['for', 26, 29], ['you', 30, 34], ['drug', 38, 47], ['dog', 49, 56]]",1,medium,frontal
ZgHUjKCTvwg,67.076,70.076,ZgHUjKCTvwg_67.076000-70.076000/00001,77,it breaks through that barrier of a thousand,barrier,"['barrier', 25, 37]","[['it', 0, 1], ['breaks', 2, 8], ['through', 10, 16], ['that', 17, 21], ['barrier', 25, 37], ['of', 42, 44], ['a', 44, 45], ['thousand', 64, 75]]",0,medium,frontal
xJ-1c3onP6E,289.080767,291.480767,xJ-1c3onP6E_289.080767-291.480767/00000,61,segmenting those responses based on our previous,previous,"['previous', 51, 60]","[['segmenting', 0, 12], ['those', 13, 16], ['responses', 17, 29], ['based', 31, 38], ['on', 41, 44], ['our', 48, 50], ['previous', 51, 60]]",0,bright,frontal
Zm0HP6h2ngg,113.729867,116.569867,Zm0HP6h2ngg_113.729867-116.569867/00000,73,tends to result in smaller breathing shorter breaths,smaller,"['smaller', 32, 40]","[['tends', 0, 7], ['to', 8, 10], ['result', 11, 19], ['in', 21, 23], ['smaller', 32, 40], ['breathing', 40, 50], ['shorter', 56, 63], ['breaths', 64, 71]]",1,medium,frontal
vYtGH7fRcsQ,144.491,147.011,vYtGH7fRcsQ_144.491000-147.011000/00000,65,have that but to have that love in place i,love,"['love', 25, 31]","[['have', 0, 3], ['that', 4, 7], ['but', 8, 11], ['to', 12, 14], ['have', 15, 19], ['that', 20, 23], ['love', 25, 31], ['in', 32, 35], ['place', 37, 47], ['i', 62, 63]]",0,medium,frontal
Ndez4zGlUlI,242.56,244.92,Ndez4zGlUlI_242.560000-244.920000/00000,60,you have a particular genre in mind for this,genre,"['genre', 26, 40]","[['you', 0, 3], ['have', 5, 8], ['a', 9, 10], ['particular', 11, 25], ['genre', 26, 40], ['in', 41, 43], ['mind', 44, 50], ['for', 51, 54], ['this', 55, 59]]",0,dim,frontal
Qw4wlqtYzZA,15.66,17.54,Qw4wlqtYzZA_15.660000-17.540000/00001,50,he handles all the video and all the technology,all,"['all', 13, 15]","[['he', 0, 4], ['handles', 5, 12], ['all', 13, 15], ['the', 16, 17], ['video', 18, 28], ['and', 29, 30], ['all', 32, 35], ['the', 36, 38], ['technology', 39, 47]]",0,medium,frontal
CofaLJZB1ag,191.416733,194.416733,CofaLJZB1ag_191.416733-194.416733/00000,77,voting age people from around the city of boston into,around,"['around', 41, 48]","[['voting', 0, 10], ['age', 11, 16], ['people', 18, 27], ['from', 30, 33], ['around', 41, 48], ['the', 49, 50], ['city', 51, 55], ['of', 56, 57], ['boston', 58, 69], ['into', 70, 75]]",0,medium,frontal
